,0
0,29.970140277443946
1,29.924304675762702
2,19.969005721483445
3,19.97242650226876
4,28.972273788745376
5,28.92642684478265
6,18.971128194426047
7,18.974548936355724
8,27.974407310459757
9,27.928549026078045
10,17.973250672609826
11,17.976671375640777
12,26.97654083742709
13,26.930671225917976
14,16.975373158610395
15,16.978793825371653
16,25.97867436962797
17,25.932793445525846
18,15.977495649852115
19,15.98091628035057
20,24.98080791225147
21,24.934915683777366
22,14.979618148952023
23,14.983038740558777
24,23.982941457538203
25,23.937037942288992
26,13.98174065327236
27,13.985161208592027
28,22.985075010657837
29,22.93916022565822
30,12.98386316799198
31,12.987283679290003
32,21.987208569020684
33,21.941282536193842
34,11.985985682822166
35,11.989406160402538
36,20.989342135206712
37,20.94340487406384
38,10.988108210620348
39,10.991528649358823
40,22.369483601661596
41,19.991475709235324
42,19.945527242603752
43,9.978691843554486
44,9.993651140954832
45,19.777924839493668
46,9.990230738501463
47,8.980813968458582
48,18.780046957440764
49,8.99235327937126
50,21.48243840426491
51,7.982936104332225
52,17.782169080622534
53,7.994475820310166
54,20.60553430315877
55,6.985058249940375
56,16.784291209038983
57,6.996598369086479
58,19.740122818094967
59,5.987180407536137
60,15.786413347875639
61,5.998719433086027
62,18.887783741762195
63,4.98930258373963
64,14.788535489364087
65,5.0008415642672235
66,18.05036900708148
67,3.991424784062227
68,13.790657638696473
69,4.002963700716213
70,17.23005480553696
71,2.9935470299583957
72,12.792779795833141
73,3.005085842386677
74,16.42940280616616
75,1.9956693780377313
76,11.794901958237475
77,2.00720799448402
78,15.651430772958628
79,0.9977919750756995
80,10.797024128459283
81,1.009330149213343
82,14.899691758439957
83,22.340509309663794
84,14.178359015169285
85,8.54322044698621e-05
86,0.0114523143761413
87,9.799146301346052
88,21.45400669596161
89,8.801268487222611
90,20.57770567889667
91,7.803390673161426
92,19.712966782383827
93,6.80551286695072
94,18.861380340041244
95,5.8076350711535225
96,18.024810617228123
97,4.80975727801463
98,17.205448198307646
99,3.8118794926733215
100,16.405871452037196
101,2.814001712599596
102,15.629117343893602
103,1.816123940349868
104,14.878760705728796
105,0.8182461759373477
106,0.17963158584995803
107,14.241598986729658
108,14.158998962844754
109,13.554685143283805
110,13.474735747601041
111,12.908421939694525
112,12.831651317262061
113,12.309213807127707
114,12.236239938390561
115,11.764253142570308
116,11.695784724419926
117,11.281404139805034
118,11.21823127527506
119,10.868947811231774
120,10.8119177605642
121,10.535155123453876
122,10.48512939605213
123,10.287685851280393
124,10.245478575718417
125,10.132866652205836
126,10.09917046320462
127,22.397606397409515
128,9.92969993391186
129,10.074969611121428
130,9.978776211894782
131,21.451308609121764
132,8.98089856091076
133,20.57781901646817
134,7.983020917750711
135,19.71613932795907
136,6.985143279831646
137,18.86788765678061
138,5.987265649749519
139,18.034958810030854
140,4.989388024895372
141,17.219576474612893
142,3.9915104078911314
143,16.424354129272178
144,2.993632796121342
145,15.6523647779475
146,1.9957551921624845
147,14.907218303664894
148,0.9978775934575379
149,14.193143126210161
150,0.0
151,13.515065147520774
152,0.005211425386505675
153,12.878671505961737
154,0.010422851186971442
155,12.290439103858969
156,0.015634275573182057
157,11.757598676836977
158,0.02084570137366446
159,11.287997146596053
160,0.026057125820278384
161,10.88981873715272
162,0.031268550560079544
163,10.571137320238908
164,0.03647997606740775
165,10.33930635434391
166,0.04169140022086813
167,10.200249361976999
168,0.0469028250814689
169,22.36191907618907
170,9.972782000398778
171,0.023896118071847616
172,0.0
173,0.0
174,21.467645306112335
175,0.0
176,20.590737884924934
177,0.0
178,19.725331378186993
179,0.0
180,18.873007944131118
181,0.0
182,18.035622508085098
183,0.0
184,17.215355041533165
185,0.0
186,16.41477196515499
187,0.0
188,15.636896992180425
189,0.0
190,14.885290583696747
191,0.0
192,14.4688598987639
193,14.164135108862778
194,13.478319268580732
195,13.827281136325348
196,12.83350990684894
197,13.22992892378236
198,12.236191481631723
199,12.68305380412525
200,11.693643857173486
201,12.19344935007465
202,11.21381962183516
203,11.76826576133618
204,10.805078131863352
205,11.414704097708473
206,10.475743195315737
207,11.139586119052128
208,10.233484087147275
209,10.948826729658668
210,10.084578160581186
211,10.84687757729764
212,20.06826347627913
213,10.0331827322251
214,0.7805344433386316
215,9.977294071519436
216,0.745951226242073
217,20.068256504266593
218,0.7113680085635198
219,20.06825637325433
220,0.6767847908849686
221,19.76289392866563
222,0.6422015736435254
223,18.910649280551784
224,0.6076183568391895
225,18.073318873149415
226,0.5730351415328087
227,17.253074306062114
228,0.5384519270171502
229,16.452471238589
230,0.5038687115241329
231,15.67451962980788
232,0.4692854975290689
233,14.922762488942697
234,0.17489699059000444
235,10.035087780694955
236,14.201360280378614
237,9.05266977620215
238,13.515174663716554
239,8.05481119284015
240,12.869839831791776
241,7.056952617327607
242,12.271802115527876
243,6.059094049629501
244,11.728298928576503
245,5.061235484592684
246,11.247238903839744
247,4.063376927400923
248,10.836940935828961
249,3.0655183806088875
250,10.505699085047468
251,2.0676598364824903
252,10.261172264853505
253,1.0698012975895357
254,10.109654679043878
255,0.07194276911378697
256,22.296947576321482
257,10.055351693514696
258,10.050583033764424
259,21.41089459964835
260,10.04581417739214
261,20.535103162835526
262,10.041045320312762
263,19.67094391048925
264,10.036276462879849
265,18.820019253060202
266,10.031507606094863
267,17.984207879219376
268,10.026738749722742
269,17.165717557443898
270,10.021969893232146
271,16.367147074628033
272,10.017201036447279
273,15.591557500390039
274,10.012432180663904
275,14.84255183461748
276,14.124359896286295
277,20.013180687976945
278,10.00766525539951
279,10.01111365997659
280,19.015303548588538
281,10.014872030893262
282,18.017426419606036
283,10.018630402833484
284,17.019549295857043
285,10.022388773080378
286,16.021672177361015
287,10.026147144704447
288,15.023795066694413
289,10.029905515658692
290,14.025917961267776
291,10.033663886966613
292,13.028040863657553
293,10.03742225898183
294,12.030163771306762
295,10.041180629936221
296,11.032286686765872
297,20.07996496182193
298,10.044939000183412
299,10.034409607477896
300,9.967550964556677
301,8.969673967336087
302,20.07923882725467
303,7.97179699489758
304,20.077728810975135
305,6.973920051904312
306,20.076218793179518
307,5.976043153074403
308,20.074708776849267
309,4.9781663176780935
310,20.073198758751143
311,3.980289592085557
312,20.07168874206748
313,2.982413076015789
314,20.07017872356505
315,1.9845370777053497
316,20.068668706477084
317,0.9866631547021797
318,20.067158689035615
319,20.065648672301435
320,10.03057445843825
321,0.0035045271358802666
322,9.93337955994266
323,8.935530363095413
324,10.03005848922792
325,7.937681174075962
326,10.029563199592216
327,6.939831990294577
328,10.029067909602958
329,5.9419828117512505
330,10.028572619967346
331,4.944133641047387
332,10.028077330331781
333,3.9462844781751785
334,10.027582041049865
335,2.948435320544898
336,10.027086750305298
337,1.9505861707462528
338,10.026591460669874
339,0.9527370261817178
340,10.026096171741697
341,0.045112113133116895
342,0.024944578669103937
343,10.025600880691965
344,0.013394440291308296
345,10.028513574125213
346,0.011963777308311375
347,10.031536112391068
348,0.010533112513887678
349,10.034558653800294
350,0.009102447719463131
351,10.037581191712627
352,0.007671784649735444
353,10.040603731353842
354,0.006241120208921375
355,10.043626269305541
356,0.0048104567855793414
357,10.046648810046992
358,0.003379792698375718
359,10.049671348313138
360,0.001949128611171759
361,10.05269388732585
362,0.0005184648342137105
363,10.05571642669223
364,0.0009121985891332042
365,10.057715647946349
366,0.0023428616155023985
367,10.059628897361064
368,0.0037735264533004494
369,10.061542143904786
370,0.005204190583874781
371,10.063455391863016
372,0.0066348533000003635
373,10.065368640174913
374,0.008065517784189208
375,10.067281888571097
376,0.009496180500316798
377,10.069195136175859
378,0.010926844630895174
379,10.071108383157677
380,0.012357508804841296
381,10.073021632177
382,0.013788172625176473
383,9.962613005793925
384,10.07493488017764
385,8.9647364617291
386,10.120531347146514
387,7.96685998005331
388,10.263239559311414
389,6.968983581637604
390,10.499263523079689
391,5.9711073081533055
392,10.822499691124216
393,4.9732312275225645
394,11.225416755900168
395,3.9753554810277256
396,11.699785456962132
397,2.9774804019601193
398,12.237299326367676
399,1.9796069851141407
400,12.8300244147558
401,0.9817402858681327
402,13.47067461969859
403,14.152743176040026
404,9.986025945572422
405,0.0062483200400937616
406,14.13445971219149
407,13.448877787343429
408,9.981386321905692
409,12.804420797482344
410,9.97665278327235
411,12.207603612623343
412,9.971919244285475
413,11.665740257856317
414,9.96718570571139
415,11.18681908895137
416,9.962452167726127
417,10.779232930186835
418,9.957718630094472
419,10.451330989722603
420,9.95298509104858
421,10.21079291668457
422,9.948251553417007
423,10.063884939514152
424,9.943518014724765
425,28.30612823678602
426,9.938794746069584
427,10.014728340404252
428,29.017042520905612
429,8.969263161057956
430,29.74444710651523
431,7.971393388298826
432,30.032182256706342
433,6.973525578472595
434,30.040352104909363
435,5.975660714938282
436,30.048521953138586
437,4.977800562254134
438,30.056691801721605
439,3.979948662400188
440,30.064861650710537
441,2.9821132920730937
442,30.07303149931991
443,1.9843193704674589
444,30.081201347222137
445,0.986692650647758
446,0.03130562924057138
447,9.976473683780396
448,30.081573140531564
449,30.059272460158514
450,8.978608043023177
451,30.036971780845573
452,7.980745138779692
453,30.014671102488514
454,6.982886140879153
455,29.992370423320438
456,5.985032996659441
457,29.970069745004
458,4.987189216680755
459,29.94776906622992
460,3.9893618262804544
461,29.925468388660846
462,2.9915672177876096
463,29.90316771109176
464,1.9938545930560607
465,29.880867033418422
466,0.9964702248658874
467,0.04425505528474723
468,10.079312554281303
469,29.865496610755542
470,10.077099735450608
471,29.87819807556936
472,10.074886917014943
473,29.896203219199077
474,10.072674096811241
475,29.91420836176877
476,10.070461279353779
477,29.93221350433943
478,10.068248461271871
479,29.950218646911065
480,10.066035642087789
481,29.968223789837328
482,10.063822823923232
483,29.986228930641765
484,10.061610005092856
485,30.004234072508986
486,10.05939718732338
487,30.022239214023507
488,9.978763879716217
489,30.04024435483168
490,8.98088746376676
491,30.042446911571023
492,7.983011053055971
493,30.039906049648412
494,6.98513464759683
495,30.037365187018754
496,5.987258249952757
497,30.034824325503553
498,4.989381860143232
499,30.032283463527794
500,3.991505475565838
501,30.029742601659283
502,2.993629096227061
503,30.02720174003738
504,1.9957527247163063
505,30.024660877708452
506,0.997876361040064
507,30.022120016493968
508,30.01907158741977
509,19.984174221717637
510,0.0
511,0.0
512,19.97830572981238
513,0.0
514,19.972437237969302
515,0.0
516,19.96656874712489
517,0.0
518,19.960700255219884
519,0.0
520,19.95483176431354
521,0.0
522,19.948963273053717
523,0.0
524,19.943094782209645
525,0.0
526,19.937226291532916
527,0.0
528,19.931357801687586
529,29.960580012581424
530,19.925544105143032
531,0.0
532,10.035075556667412
533,29.96550511268756
534,8.980886255123107
535,29.678494010633695
536,7.9830099784379644
537,28.741294117847467
538,6.985133709561185
539,27.808316807211195
540,5.987257445935837
541,26.8800017691546
542,4.989381187522923
543,25.956849228933475
544,3.991504936957331
545,25.039430182051937
546,2.9936286942130597
547,24.12839863956197
548,1.9957524541242693
549,23.224506306522922
550,0.9978762244396969
551,22.328620212885966
552,19.984027639541203
553,0.0
554,10.035074783135157
555,18.95388037324877
556,8.980885634450289
557,17.956003997759993
558,7.983009426427112
559,16.95812763948723
560,6.985133226238171
561,15.960251291893483
562,5.9872570312745514
563,14.962374961821205
564,4.989380844158148
565,13.964498651274663
566,3.991504662260547
567,12.966622360418972
568,2.9936284855947375
569,11.968746095448244
570,1.9957523167696156
571,10.970869858678041
572,0.9978761557656775
573,14.142011048221521
574,9.97299365701798
575,0.0
576,10.03507401137656
577,13.45706979424549
578,8.980885013759389
579,12.81329360578636
580,7.9830088769960925
581,12.217191707976516
582,6.985132742901092
583,11.676068172054404
584,5.987256616614207
585,11.197896107686372
586,4.989380498154923
587,10.791047261237173
588,3.9915043849468206
589,10.46384437941387
590,2.9936282795662983
591,10.223937195982066
592,1.9957521794044433
593,10.077562143468505
594,0.9978760871026461
595,0.0
596,10.035073238609847
597,10.028795105010778
598,8.980884393037412
599,10.02755109840366
600,7.983008324959592
601,10.026307090382204
602,6.985132259536954
603,10.025063083724936
604,5.987256204531218
605,10.02381907641076
606,4.989380152174149
607,10.02257506874304
608,3.9915041102339623
609,10.021331062439504
610,2.993628070922927
611,10.020087056186256
612,1.9957520420547485
613,10.018843048822026
614,0.9978760158222022
615,10.0175990414076
616,14.150523310108424
617,10.01635503510425
618,0.0
619,10.03507246509451
620,8.98088377486726
621,13.465587510406563
622,7.983007772887516
623,12.821789976806233
624,6.985131778741658
625,12.22563141460008
626,5.9872557924231735
627,11.684405967909766
628,4.989379808740242
629,11.206075860738416
630,3.991503835480571
631,10.799001969665285
632,2.99362786745884
633,10.47149773496096
634,1.9957519046685392
635,10.231207162450572
636,0.9978759497185639
637,10.084366566317705
638,0.0
639,10.035071691938416
640,10.035079068170337
641,10.035327294120478
642,8.98088315151971
643,10.035575322441492
644,7.983007220818871
645,10.035823350362532
646,6.98513129535589
647,10.036071378330037
648,5.987255375130761
649,10.036319406604779
650,4.98937946273288
651,10.036567434925983
652,3.9915035581557348
653,10.036815463200819
654,2.9936276588164126
655,10.037063490461303
656,1.9957517647149032
657,10.037311519797049
658,0.9978758784471022
659,0.0
660,10.035070918080752
661,10.037559547057628
662,10.037807576039864
663,8.980882533339388
664,10.038055603607726
665,7.983006668734149
666,10.038303632329283
667,6.985130811962558
668,10.038551659897239
669,5.987254963011605
670,10.038799688172455
671,4.989379119304877
672,10.039047716140525
673,3.9915032834057667
674,10.039295744815856
675,2.993627452763863
676,10.03954377243042
677,1.9957516273466547
678,10.039791800352216
679,0.9978758097565373
680,14.122294933948867
681,9.909133556560842
682,0.0
683,10.035070145336604
684,13.441093801991926
685,8.980881912551578
686,12.801496174431435
687,7.983006116626859
688,12.210041744401893
689,6.985130331131566
690,11.674050187001635
691,5.987254548284492
692,11.201486034929594
693,4.989378773257926
694,10.800677951182735
695,3.9915030060583594
696,10.479862223567705
697,2.9936272440963836
698,10.246555194648233
699,1.995751489974388
700,10.106818866330999
701,0.9978757410769633
702,0.0
703,10.035069372904635
704,9.978759644803255
705,8.98088129174569
706,8.980883651826215
707,7.983005567112393
708,7.98300766409466
709,6.985129847716607
710,6.985131684185103
711,5.9872541361477225
712,5.987255709508017
713,4.989378432412229
714,4.989379742672408
715,3.9915027313118183
716,3.9915037810757443
717,2.9936270406211776
718,2.9936278247180206
719,1.9957513525981025
720,1.9957518761692519
721,0.9978756749717783
722,0.9978759354684201
723,10.035068700620437
724,0.0
725,0.0
726,10.035068599417494
727,8.980880670921719
728,10.03399714046305
729,7.983005014979456
730,10.032925578438109
731,6.985129364274586
732,10.031854017170213
733,5.9872537213965
734,10.030782455852558
735,4.98937808376229
736,10.029710894181353
737,3.9915024539418407
738,10.028639332913597
739,2.993626831948145
740,10.02756777265687
741,1.995751212621901
