,0,1
461,766480.0,2629200.0
462,766480.0,2629190.0
463,766500.0,2629190.0
464,766500.0,2629180.0
465,766530.0,2629180.0
466,766530.0,2629170.0
467,766590.0,2629170.0
468,766590.0,2629180.0
469,766600.0,2629180.0
470,766600.0,2629190.0
471,766620.0,2629190.0
472,766620.0,2629200.0
473,766670.0,2629200.0
474,766670.0,2629210.0
475,766700.0,2629210.0
476,766700.0,2629170.0
477,766730.0,2629170.0
478,766730.0,2629180.0
479,766770.0,2629180.0
480,766770.0,2629170.0
481,766810.0,2629170.0
482,766810.0,2629160.0
483,766820.0,2629160.0
484,766820.0,2629150.0
485,766850.0,2629150.0
